group,axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,axis9,axis10,axis11,axis12,axis13,axis14,axis15,axis16,axis17,axis18,axis19,axis20,axis21,axis22,axis23,axis24,axis25,axis26,axis27,axis28,axis29,axis30,axis31,axis32,axis33,axis34,axis35,axis36,axis37,axis38,axis39,axis40,axis41,axis42,axis43,axis44,axis45,axis46,axis47,axis48,axis49,axis50,axis51,axis52,axis53,axis54,axis55,axis56,axis57,axis58,axis59,axis60,axis61,axis62,axis63,axis64,axis65,axis66,axis67,axis68,axis69,axis70,axis71,axis72,axis73,axis74,axis75,axis76,axis77,axis78,axis79,axis80,axis81,axis82,axis83,axis84,axis85,axis86,axis87,axis88,axis89,axis90,axis91,axis92,axis93,axis94,axis95,axis96,axis97,axis98,axis99,axis100,axis101,axis102,axis103,axis104,axis105,axis106,axis107,axis108,axis109,axis110,axis111,axis112,axis113,axis114,axis115,axis116,axis117,axis118,axis119,axis120,axis121,axis122,axis123,axis124,axis125,axis126,axis127,axis128,axis129,axis130,axis131,axis132,axis133,axis134,axis135,axis136,axis137,axis138,axis139,axis140,axis141,axis142,axis143,axis144,axis145,axis146,axis147,axis148,axis149,axis150,axis151,axis152,axis153,axis154,axis155,axis156,axis157,axis158,axis159,axis160,axis161,axis162,axis163,axis164,axis165,axis166,axis167,axis168,axis169,axis170,axis171,axis172,axis173,axis174
1307.dn35,-0.151231,0.028187,-0.163851,0.129187,0.057831,-0.007402,-0.036298,0.021494,0.000375,0.047386,0.007421,-0.018069,-0.03895,-0.011265,-0.014055,-0.030028,-0.019944,0.004929,-0.040171,0.04908,-0.020936,-0.027581,0.040136,-0.019959,-0.005918,0.01271,0.006308,-0.003579,0.034631,-0.020675,-0.010218,0.037861,-0.041737,0.00759,0.021878,0.114273,-0.077741,-0.013045,-0.108849,-0.007291,0.012111,0.008575,0.057443,-0.148751,0.018442,0.084641,0.118057,-0.007968,-0.059429,0.040427,-0.06575,0.111682,0.007559,0.171519,-0.030024,-0.010732,-0.028563,-0.017514,-0.057547,0.045885,-0.081136,0.047082,-0.062887,-0.012382,0.023923,0.066307,-0.005743,0.050028,0.0376,0.016904,-0.039948,-0.048905,-0.023147,-0.041064,0.015027,0.048791,-0.016884,-0.006411,0.008824,0.008182,0.042908,0.028053,0.000119,-0.009249,0.030753,-0.069293,0.024059,0.038027,-0.041197,-0.015863,-0.001638,-0.020104,-0.019069,-0.012717,-0.002018,-0.040695,0.003044,-0.016562,-0.016926,-0.017806,-0.012192,-0.009905,-0.048386,0.052852,0.005766,0.010345,0.009029,0.017245,0.008766,0.054778,-0.038734,0.026092,0.00623,-0.031468,-0.010183,0.010978,-0.000213,0.021326,0.030351,-0.002193,0.008758,0.022106,0.011876,0.01639,-0.008695,-0.02104,0.00658,-0.021134,-0.007925,0.001933,-0.001141,-0.028154,-0.016882,-0.01618,0,0.009245,0.059109,-0.036881,0.0006,-0.059554,-0.012027,-0.018285,0.024814,0.013486,-0.010374,0.029118,0.032442,0.012106,0.013294,-0.000549,-0.009628,-0.035283,0.033122,-0.034225,0.006566,0.009796,0.005084,-0.00398,0.061729,0.025448,-0.001317,0.031589,0.004925,-0.010527,0.020597,0.014014,0.022532,0.006954,-0.013863,0.05091,-0.005999,-0.036218,-0.000047,-0.000011
1308.d0,0.200573,0.447986,0.093937,-0.234594,0.00137,0.071808,-0.111888,0.02842,-0.013935,0.013473,-0.008151,-0.197298,-0.019979,0.009975,-0.024563,-0.009342,0.026514,0.025189,-0.00545,-0.022116,0.017155,0.022147,0.042743,-0.029888,-0.010728,-0.012465,0.014074,-0.040273,0.006459,0.013096,-0.000463,-0.004593,0.009599,-0.034618,0.003657,0.014766,-0.005943,0.004996,0.0064,0.004822,-0.004862,0.007009,0.004046,-0.02911,-0.014381,0.009099,0.005252,0.003742,0.004414,-0.002717,-0.021715,-0.020763,0.009727,-0.006178,0.020946,0.002377,-0.012053,-0.007364,-0.01887,0.002763,0.003718,0.023832,-0.025979,0.009048,-0.003748,-0.002162,0.018132,-0.022527,-0.028716,-0.033006,0.014007,0.026751,0.025431,0.011428,0.011256,0.017777,-0.007521,-0.016592,-0.001366,-0.037099,-0.021253,-0.040112,-0.022091,0.019971,0.062531,-0.021764,-0.018987,0.007478,-0.034186,-0.047083,-0.005365,0.03212,-0.004525,0.017241,-0.01953,0.021491,-0.029817,0.022465,-0.000382,-0.006706,-0.023277,0.008074,-0.002047,0.036664,0.015814,-0.049794,0.027128,-0.027493,0.00942,-0.010897,0.052657,0.023862,-0.011698,0.04526,0.013805,0.052224,0.005421,0.011017,0.061506,-0.050301,0.013134,0.018805,-0.051032,-0.045843,0.054139,0.022961,-0.069683,0.024745,0.111498,0.051043,-0.004285,-0.019435,0.027184,0.030203,-0.06551,0.118486,-0.03847,0.051583,-0.043346,-0.020578,0.053776,0.124551,-0.043036,0.057748,0.063897,0.086432,0.02239,0.107274,0.07013,0.033646,-0.033697,0.02634,-0.028374,-0.010443,0.012398,0.011999,-0.026323,0.07681,0.013581,0.038454,0.035388,-0.029199,-0.024672,0.063468,0.045575,0.021786,-0.007508,-0.075029,-0.033693,-0.00003,0.023194,0.013115,-0.000048,-0.000011
1308.dn21,0.411113,0.050429,0.069958,-0.163652,0.007073,0.04654,0.022553,-0.01803,-0.005715,0.109484,-0.070157,0.032892,-0.003923,-0.162091,-0.00581,-0.027132,-0.008439,-0.018484,-0.007352,-0.014229,0.006327,0.006827,-0.013922,-0.071574,-0.006311,0.049264,0.033465,0.023223,0.016332,-0.011514,-0.009664,-0.003277,-0.004196,0.001258,0.008265,-0.04421,0.008672,-0.023056,-0.01987,-0.014425,0.002344,0.000846,0.016079,0.002973,-0.009475,0.00509,0.006554,-0.017406,0.040022,-0.084127,0.036985,0.017242,-0.021379,-0.002502,-0.003339,0.050522,-0.066382,0.000297,0.008367,0.062099,-0.031477,0.036405,0.011139,-0.025521,-0.033756,0.07856,-0.072687,-0.104398,0.008881,-0.109975,-0.080103,-0.040678,-0.069717,0.067531,-0.057067,0.007483,0.067856,0.069951,0.074414,0.08216,-0.028251,-0.135655,0.033896,-0.002849,-0.016995,-0.012752,-0.001085,-0.019506,-0.001223,0.009629,0.053183,-0.069751,-0.011748,0.013515,0.037161,0.027318,0.050533,-0.058376,0.008268,-0.020598,0.023178,0.018557,0.002576,0.044664,-0.009688,-0.026715,-0.074389,-0.023002,0.035769,0.005657,0.015203,-0.012891,-0.041505,0.032884,-0.017354,0.000078,0.00701,0.008669,0.011724,0.059504,0.042793,0.013105,-0.057644,0.038242,-0.014009,-0.03768,0.019703,0.025477,0.051597,0.000508,-0.016267,-0.04576,0.0159,-0.006956,-0.016582,0.026144,0.034699,0.04663,-0.007438,0.008252,0.029076,-0.025224,-0.011917,0.016997,-0.043567,-0.031476,-0.030952,-0.025447,-0.040862,-0.000126,0.027373,0.014127,0.040049,-0.006154,0.004097,0.027569,0.058739,0.030813,0.060114,-0.029703,-0.003993,-0.066286,0.021188,0.007389,0.036284,-0.020037,0.043835,-0.005222,0.062882,0.023514,0.010284,0.000499,0.000049,-0.000004
1309.d0,0.29042,0.27819,0.110125,-0.17599,-0.017669,0.254162,-0.141856,0.124314,-0.103741,-0.124461,0.10095,-0.055902,-0.102853,-0.085594,-0.043936,-0.008102,0.025525,-0.030449,0.013979,-0.020009,0.007688,-0.01011,-0.00939,-0.012492,0.000122,-0.004572,-0.013314,-0.000788,-0.000895,-0.000332,-0.026614,-0.018417,0.013884,0.013601,0.015962,0.007333,-0.025538,-0.013798,-0.011014,0.016114,0.00491,-0.016123,-0.008331,0.017864,0.048295,-0.005177,0.003777,0.001423,0.004204,0.032317,-0.006461,-0.008934,-0.006851,-0.020136,0.024152,-0.03898,-0.015114,-0.004485,-0.005512,0.032388,-0.007718,-0.048188,-0.021948,0.00473,-0.007107,0.027745,-0.032102,-0.009056,-0.027987,0.018007,-0.047126,-0.031994,0.013763,-0.052186,-0.054334,-0.141864,0.060827,-0.018034,0.063814,0.022507,0.029428,0.041974,0.015555,-0.08215,-0.130221,0.010385,0.037017,-0.027204,0.035878,0.040904,-0.022968,-0.050987,0.014732,0.045774,-0.028085,0.005384,-0.014125,0.044166,-0.003958,0.008454,-0.051582,-0.048877,-0.047485,0.033911,-0.024974,0.014583,0.059149,-0.037163,0.014327,0.009146,-0.006757,-0.041368,-0.017124,0.009381,0.011361,0.000804,-0.01753,0.007663,-0.013111,0.021608,-0.040381,0.006454,0.018465,-0.053057,0.070642,0.008747,0.009772,0.0245,0.032894,0.010213,-0.007602,0.004577,0.000481,0.022377,-0.062236,-0.041959,0.034738,-0.036021,0.004113,0.01793,-0.021037,-0.009685,0.063807,0.01533,-0.007397,-0.063255,0.050326,-0.042965,-0.007604,0.059433,-0.021826,-0.011264,0.003249,-0.090156,-0.000741,-0.107136,0.049282,0.061682,-0.033483,0.072076,0.000053,-0.020653,0.010447,-0.052646,-0.059864,0.001562,-0.02618,-0.004849,-0.032503,0.010524,0.002339,0.004057,-0.000024,-0.00001
1309.dn21,0.346095,0.159051,-0.039606,-0.140693,-0.079106,0.08531,-0.09896,0.147867,-0.073202,-0.036207,0.037155,-0.141215,-0.056831,0.042652,-0.057552,0.031279,0.022844,0.030745,-0.014002,-0.016794,-0.015126,0.017502,0.001642,-0.026054,-0.012071,0.015036,-0.040052,0.060667,-0.019638,-0.024073,-0.003757,0.022718,-0.001363,0.041606,-0.014453,-0.017535,0.034297,-0.001198,-0.037731,0.016633,0.010133,0.030968,0.033019,-0.055122,-0.090227,-0.002639,-0.00442,0.008582,0.037707,-0.119476,0.049061,0.025328,0.019392,0.017211,-0.079833,0.02792,0.015976,0.034537,0.020148,-0.034976,0.024588,-0.005312,0.075276,-0.027455,0.023691,0.013359,0.03497,0.037753,-0.004182,0.080381,0.04602,0.007238,-0.028147,0.062001,-0.03123,0.022984,-0.063712,0.008777,-0.014208,0.019644,0.029232,0.026892,-0.020257,0.016508,-0.028706,-0.0305,-0.00374,-0.010619,0.00602,-0.004296,-0.010478,-0.008256,0.026064,-0.033771,0.010059,-0.048729,0.053665,-0.055661,-0.038281,0.004239,0.053933,0.025436,0.01335,-0.007759,0.019284,-0.012246,-0.104828,0.056173,0.006227,0.025482,0.031257,0.031222,-0.023735,-0.047661,-0.07046,0.019295,0.015248,0.077802,-0.044618,-0.027326,0.007808,-0.01886,0.018332,0.015366,-0.029255,0.043302,-0.036943,-0.0026,-0.009121,-0.057278,0.00997,0.018368,0.06076,0.004057,0.024234,-0.027155,-0.030218,0.002181,0.029912,0.026504,0.012736,0.055302,-0.020127,0.015876,0.03477,-0.027112,0.056055,0.034732,-0.027752,0.06056,-0.032975,-0.055607,-0.065816,-0.071419,0.033538,-0.074414,0.053667,-0.051901,-0.015952,0.049125,0.023959,-0.008092,0.005384,0.004505,0.027683,-0.083302,0.032393,0.018497,-0.006109,-0.010726,-0.040634,-0.00639,0.000065,-0.000003
1309.dn35,-0.189561,-0.01969,-0.179437,0.07149,0.058587,0.011649,-0.092151,-0.007543,0.046599,0.015599,0.054443,-0.027525,-0.027154,-0.005958,0.031979,-0.059191,-0.021971,-0.009955,-0.003535,-0.058565,0.005693,0.002647,-0.046929,0.036022,0.021682,0.094904,0.04098,-0.048836,0.044019,0.03244,0.019047,-0.023101,-0.008994,0.002165,-0.077854,0.084632,0.04711,-0.010119,-0.000927,-0.074055,-0.019414,-0.032583,-0.045413,0.045559,0.02388,-0.059911,-0.094213,0.087988,0.071017,-0.006597,-0.029448,0.078426,0.05702,-0.093719,-0.06389,-0.018534,0.039332,-0.02668,-0.044694,-0.012246,0.112408,-0.017305,0.098672,0.012804,-0.140135,-0.009591,0.029381,-0.037769,-0.027668,-0.013033,0.007031,-0.035282,-0.01059,0.06415,0.003658,-0.021208,0.074971,0.007938,-0.054215,-0.046345,0.021471,0.023821,0.013695,-0.062928,0.065417,0.027993,0.085429,0.04872,-0.010167,-0.03082,0.009207,-0.002802,-0.000796,0.056652,0.056057,-0.009048,-0.038442,-0.015043,-0.012609,0.010481,-0.007538,-0.001581,-0.030623,-0.007544,0.025765,0.051667,-0.008276,0.020475,-0.000963,0.007048,0.034081,0.03784,-0.02064,0.016706,-0.015649,-0.003803,0.027947,0.054651,0.012395,-0.012057,0.002135,0.036568,0.043512,0.006823,-0.016668,-0.031787,0.029598,-0.01828,0.021996,-0.006742,-0.017655,-0.012593,-0.010858,-0.000508,0.006333,0.001059,0.028492,-0.028558,-0.016555,-0.026879,-0.011749,-0.031346,0.038707,-0.002205,-0.010807,0.05464,0.018816,0.037174,0.009372,0.014833,-0.032977,-0.013729,0.018714,-0.031215,0.000026,0.012756,-0.004382,0.012093,0.025782,-0.006298,-0.040669,0.011051,0.021107,-0.015958,0.012281,-0.016011,0.062609,-0.003775,-0.014427,0.025945,0.008692,-0.039789,-0.00003,-0.00001
1310.d0,0.240865,0.342016,0.107062,-0.017481,0.045468,0.287227,-0.099785,0.060023,-0.112268,-0.146028,0.075104,-0.018898,-0.045977,-0.007776,-0.040118,-0.018678,0.013922,-0.025656,-0.017404,0.004572,-0.009913,-0.011553,-0.02414,0.004512,0.020848,-0.006751,-0.01626,0.012644,-0.010173,-0.004671,0.027376,-0.029259,0.000544,-0.007565,0.013821,-0.006059,0.007426,0.029375,0.018383,0.000388,-0.001106,0.015431,0.005032,-0.004786,-0.043048,0.008894,0.002213,0.008967,0.005156,-0.009427,-0.004273,0.013459,-0.009568,0.019888,0.008513,0.045077,0.004757,-0.005327,0.00117,-0.019814,-0.006893,0.055901,0.022009,-0.008529,-0.022929,-0.011353,0.021288,-0.021599,0.030292,-0.04034,0.042372,0.025617,-0.039153,0.037098,0.062782,0.163423,-0.039176,0.039947,-0.058623,-0.042543,-0.066073,-0.101474,-0.006461,0.109395,0.159113,-0.003856,-0.039502,0.011276,-0.037161,-0.063436,0.040472,0.062727,-0.022556,-0.008359,0.030662,0.021762,-0.000919,-0.003099,0.009427,-0.008782,0.038036,0.027522,0.037267,-0.031809,0.002379,0.01774,0.014644,0.006031,-0.02034,-0.014648,-0.023701,-0.005807,0.041959,-0.007887,0.025424,-0.018493,-0.019304,-0.031653,-0.014223,0.026832,-0.046694,0.010478,0.044161,-0.013239,0.001213,-0.00372,0.035204,0.016274,-0.02347,0.008977,-0.000142,-0.005921,-0.03697,-0.005906,-0.011556,-0.025375,0.030545,-0.023728,0.010602,0.015517,-0.026315,-0.056306,0.051322,-0.027293,-0.024647,-0.025663,0.0238,-0.069145,-0.022595,0.01265,0.022223,0.015259,0.03111,-0.034759,-0.016447,-0.077581,0.01636,0.056898,-0.013103,0.04492,-0.055012,-0.042335,0.012827,-0.069824,-0.085722,0.020328,-0.048637,-0.025193,-0.019558,0.009697,0.005161,0.010587,-0.000028,-0.00001
1310.dn21,0.341606,0.110274,0.08164,-0.048499,0.075902,0.176997,-0.108486,0.012405,0.028436,0.064772,-0.07804,0.054603,-0.024667,-0.177702,0.010099,-0.025179,0.002289,0.007568,-0.010105,0.004454,0.009454,0.025283,-0.011016,-0.044865,0.010141,0.008619,0.007067,0.030351,0.005717,-0.000421,-0.006235,0.002642,0.022933,-0.000162,-0.004451,-0.032517,-0.02365,-0.010108,-0.033616,-0.010186,0.01302,-0.007888,0.017692,-0.005744,0.018953,0.01512,-0.024128,0.004936,-0.022208,0.025837,-0.004637,-0.003102,0.01399,0.013523,-0.014356,-0.033294,0.021702,-0.011593,-0.00067,-0.057603,0.071401,-0.040334,0.009836,0.020547,0.021188,-0.064029,0.089349,0.072186,-0.058061,0.132916,0.069164,0.036246,0.005487,-0.000358,0.002518,-0.010496,-0.071718,-0.020725,0.01506,0.011596,0.081232,0.039939,-0.005074,0.020673,0.023205,-0.048549,0.008083,0.020928,-0.026456,0.009655,-0.019504,0.034084,-0.006469,-0.013056,-0.001091,0.015783,-0.003012,0.014676,-0.013099,-0.014762,-0.035192,-0.055647,0.050432,-0.041406,0.032621,-0.021665,-0.017317,-0.008559,0.052088,0.000444,-0.021861,0.033768,-0.007226,0.071548,0.002969,-0.006763,0.038874,-0.104441,0.048375,-0.043175,0.076053,0.03341,-0.129999,0.038858,-0.034998,-0.119789,-0.025545,-0.047516,0.049951,0.00576,-0.001086,-0.061681,-0.039383,0.061606,-0.050814,-0.020805,0.065893,0.051892,-0.015016,0.013145,0.033322,-0.075859,0.018604,-0.032235,-0.03104,-0.000806,-0.028075,-0.025379,-0.037994,0.044273,-0.000923,-0.015515,0.053529,0.021144,-0.0161,-0.006386,0.02085,0.019062,0.015421,-0.015435,0.014325,-0.026711,-0.022324,-0.009247,0.006159,0.002347,0.02483,0.050519,0.025516,-0.028209,-0.000296,0.010852,0.000045,-0.000004
1310.dn35,-0.410724,0.119841,0.105275,0.097466,0.094679,-0.001854,-0.034902,0.013261,0.043803,0.157126,0.124491,-0.028653,-0.061518,0.053752,0.029611,-0.060578,0.046298,0.007495,-0.07332,-0.023722,-0.035237,-0.062112,-0.067596,0.023958,0.042687,0.167084,-0.027708,-0.07489,0.002419,0.030966,0.020561,0.039365,0.05653,-0.008632,-0.066497,0.050025,0.023538,0.02953,-0.041706,-0.062926,-0.00004,-0.009961,0.0034,-0.043093,0.001473,0.037094,-0.005271,-0.021154,0.009829,-0.002141,0.010634,0.009795,0.006285,0.014656,0.022607,-0.000398,0.002579,-0.007112,0.030672,0.045572,0.011108,0.010921,0.029317,0.028797,0.022387,-0.017342,0.000648,0.027839,0.020052,0.009997,0.033529,0.062445,0.026378,-0.009744,0.001766,-0.026908,-0.041434,-0.000418,0.071621,0.054407,-0.009954,-0.01953,0.067562,-0.040336,0.005028,0.051782,-0.033522,-0.013051,-0.004206,-0.012084,0.050191,0.029974,-0.001701,0.026762,-0.054694,-0.011215,0.080799,0.033417,0.007478,-0.054316,-0.015214,0.013994,0.011448,0.008767,0.087905,-0.018607,0.017229,-0.044288,-0.084506,0.039178,0.039543,-0.061289,-0.002724,-0.061776,0.024491,-0.06495,0.037518,0.022747,0.044503,-0.029581,-0.024092,-0.021567,0.086213,0.094139,-0.024174,-0.045087,0.013465,-0.038858,0.015531,0.053695,-0.006014,0.026211,-0.028099,0.015096,-0.058999,0.04163,0.017545,-0.009667,0.02972,0.041596,0.00377,0.070058,-0.049276,0.009748,-0.05645,-0.07845,0.012589,0.010692,0.01631,-0.019336,0.064857,0.012348,-0.010607,0.028366,-0.029744,-0.037576,-0.010202,-0.020064,-0.041634,-0.002193,0.043203,-0.025575,-0.011591,-0.011853,-0.005299,0.027648,0.014128,-0.009784,0.020237,-0.004265,-0.010371,0.017262,0.000049,-0.000004
1311.d0,-0.213913,0.262917,-0.04151,0.081501,-0.056267,-0.132776,0.002336,-0.117503,0.190821,-0.17249,0.03088,0.018761,-0.069087,-0.091448,-0.041,-0.04526,0.136331,-0.007271,-0.042691,-0.116062,0.034413,-0.01497,0.039254,0.073811,-0.037247,-0.047752,0.028009,0.033026,0.016735,-0.103535,0.09266,0.042097,-0.025698,0.039066,-0.006741,-0.04237,-0.038958,0.028883,-0.001233,-0.027614,0.005764,-0.009977,-0.000573,0.003624,0.006775,0.035236,0.007286,-0.010406,-0.003324,0.008041,-0.001583,-0.004233,-0.002575,0.006788,-0.005141,0.01532,0.012999,-0.003563,-0.007101,0.014108,0.023802,0.008761,0.045449,0.018005,0.002291,0.027695,-0.01355,-0.016684,-0.032678,0.00671,-0.002137,0.025997,-0.020824,0.006586,-0.010251,-0.020532,0.011748,0.008926,0.021031,-0.024417,-0.008089,0.024455,0.025725,0.033201,0.017671,0.034324,-0.025051,0.022377,0.010099,-0.001228,-0.02712,-0.018365,-0.019668,-0.010718,0.016635,0.016396,0.045351,0.012382,0.025178,-0.003929,0.009844,0.022608,-0.021237,0.041266,-0.009486,0.029292,0.004064,0.022741,-0.011836,0.009321,0.053622,-0.06023,-0.032173,0.025087,0.003742,-0.030866,-0.026364,-0.022568,-0.031318,-0.133693,0.002549,0.075804,-0.015176,-0.01734,-0.054933,-0.001033,-0.091857,0.032415,-0.002848,0.018905,-0.005433,0.023245,-0.021099,-0.061557,-0.038868,0.034747,0.008744,-0.055576,0.062171,-0.054861,-0.044315,0.029105,0.045521,-0.010818,0.050147,0.01294,-0.100773,-0.02164,-0.071122,-0.028654,-0.026548,0.017346,0.041594,-0.017218,-0.01728,-0.025692,0.07057,-0.034892,-0.02354,0.054139,-0.034907,0.049418,-0.047493,0.079475,-0.014761,0.004377,-0.014899,-0.002889,0.062531,0.029757,0.017607,0.002751,0.000036,-0.000005
1311.dn21,0.450366,-0.127577,0.171305,-0.02609,0.041338,0.095171,-0.117467,0.007186,0.071816,0.030538,-0.114178,-0.091475,0.053772,0.037534,-0.097804,-0.014932,0.016259,-0.006458,-0.007767,-0.022442,0.018907,0.01959,0.066309,-0.039953,-0.026742,0.074276,0.015059,0.013139,-0.096208,0.001473,0.06775,-0.012871,-0.028329,0.014188,0.073745,0.029063,-0.013336,0.034573,0.009017,-0.015071,0.016834,0.000408,0.021659,0.039849,-0.013894,-0.025221,-0.032458,0.010293,0.000423,0.028282,-0.011875,0.012194,-0.023609,0.025232,0.042232,0.040267,-0.090927,0.055216,-0.061969,-0.065128,0.083702,0.063068,-0.108459,-0.031627,0.060065,-0.061056,0.064444,0.060604,-0.004605,-0.001956,0.029809,-0.072058,-0.030336,0.052831,-0.0608,-0.005002,0.042899,-0.0335,-0.001483,-0.001574,0.012165,-0.011516,0.095999,0.007186,-0.042391,0.057634,-0.008843,-0.009984,-0.016159,-0.018874,0.02194,0.007242,-0.004369,0.002406,0.001886,-0.006072,-0.019848,0.01449,0.007636,-0.017016,0.037459,-0.015277,0.004373,-0.007945,-0.002746,0.054959,-0.029535,-0.008927,-0.005004,0.014187,-0.000699,0.04704,0.010785,-0.029851,-0.025722,0.012645,-0.010833,0.03534,-0.044974,0.002958,-0.048509,-0.010603,0.020548,-0.008842,0.033925,-0.001833,-0.008908,0.035826,0.109879,-0.023833,-0.017036,0.074376,0.050985,-0.022415,0.018988,0.031768,0.035113,-0.046564,0.058553,-0.036353,0.036429,-0.02754,-0.032249,0.013064,-0.016915,0.022224,-0.005269,-0.000302,0.027776,-0.096487,-0.026242,-0.006011,0.040002,0.009822,-0.008158,-0.03578,-0.006865,-0.020881,-0.029213,-0.073532,0.013282,0.007243,-0.003876,-0.020273,-0.01434,0.067477,-0.022321,0.055388,0.02735,-0.029569,0.022272,-0.015912,0.000021,-0.000006
1311.dn35,-0.469776,-0.013738,0.146465,0.024826,0.024018,-0.085851,-0.082092,-0.031257,-0.038445,-0.033396,0.121791,-0.044459,0.125814,-0.071285,-0.060523,-0.111202,-0.061567,0.030526,0.026434,0.020403,0.005203,-0.046944,0.023036,-0.024126,0.094745,-0.062065,0.052794,0.021579,-0.0704,0.032155,-0.087237,0.042367,-0.101463,0.10626,0.037589,0.038955,-0.045313,0.028404,-0.026239,-0.021953,0.010691,-0.012334,0.018426,0.018282,0.0531,-0.013986,-0.019509,-0.008011,-0.003188,-0.031509,0.019931,-0.024221,-0.035778,0.010372,-0.077837,-0.004561,0.061341,-0.023541,-0.010248,0.016366,0.040961,-0.089105,0.038001,-0.016957,0.073254,-0.070499,0.011941,-0.026993,0.011815,-0.053161,-0.125738,-0.026271,-0.049067,-0.040743,0.005025,0.012726,-0.06614,0.015726,-0.024086,-0.009499,0.056909,-0.064197,0.008415,-0.029133,-0.002739,0.066021,-0.053374,-0.052738,0.004158,0.004521,0.021601,0.151955,-0.067432,0.039256,0.029678,-0.037508,-0.040247,0.007034,-0.026069,-0.004398,-0.053883,0.02938,-0.003664,-0.003064,-0.03024,0.015816,-0.020523,0.014216,0.010737,0.044147,0.038079,-0.018524,-0.002056,-0.021038,-0.031498,-0.043945,-0.034361,0.034606,0.028613,-0.000585,0.006961,-0.030599,-0.024429,-0.012437,0.066862,-0.006616,-0.042185,-0.045472,-0.024373,0.023797,-0.005325,-0.025496,0.001189,-0.010646,0.003248,0.026757,0.012352,-0.016745,0.024597,0.02037,0.031308,0.009147,0.011156,-0.039216,-0.003744,-0.019953,0.010513,0.015885,-0.048512,-0.017808,-0.035562,-0.000453,0.008202,-0.030633,0.027352,0.037327,-0.037147,0.029198,-0.014187,0.011603,-0.013305,-0.010486,0.025326,0.014298,0.00774,-0.002768,-0.005789,0.010023,0.01746,-0.02658,-0.008154,0.006614,0.000038,-0.000005
1312.d0,0.068121,-0.012611,-0.194813,0.143638,-0.060071,0.111457,-0.014696,-0.120579,0.025364,-0.07778,0.041635,0.078637,0.05563,0.021812,0.018166,-0.029283,0.019856,0.042113,0.018191,-0.039219,0.000678,-0.00309,-0.015822,0.027824,-0.053469,-0.088579,-0.008227,0.032373,0.084408,-0.015004,0.027155,0.008544,0.006184,0.021666,-0.011253,-0.087219,0.012112,0.014043,-0.060409,0.017077,0.013764,-0.00035,-0.003924,0.019832,-0.006111,-0.006103,-0.006912,0.025808,0.00282,0.024068,-0.028733,0.042282,-0.032854,0.055222,-0.009584,0.003369,-0.020524,-0.020307,-0.003162,0.003723,-0.002306,-0.030347,0.013487,-0.020828,0.036797,-0.000055,-0.002391,-0.001605,-0.023478,0.025679,-0.030514,0.020282,-0.014348,0.015902,-0.026123,0.005076,0.039751,0.032273,-0.033083,0.001508,-0.024392,0.019175,0.037276,0.04425,0.031763,0.059112,-0.073876,-0.064214,-0.046688,0.000344,-0.008656,-0.02825,0.102148,0.013369,0.100038,0.014065,-0.05237,0.023431,0.003529,0.016352,0.047035,-0.040181,-0.06462,0.02194,-0.001203,-0.051178,0.064185,0.013999,-0.048633,0.060088,0.062687,0.045791,0.015307,0.045319,-0.042018,-0.013912,0.059691,-0.004368,0.016714,-0.040819,0.015339,-0.050437,0.014798,0.031447,0.074418,-0.037774,0.039743,-0.031326,0.044885,0.0766,-0.004342,-0.026351,0.086099,-0.01275,0.067123,-0.092293,-0.010671,0.003052,-0.04267,0.012888,-0.009303,0.054839,-0.008071,0.058172,0.01177,-0.042669,-0.041769,0.006363,0.019859,-0.015655,0.064078,0.027185,0.0439,-0.050573,-0.001873,-0.015177,-0.074159,0.012258,-0.028087,-0.036688,0.043256,-0.01721,-0.02223,-0.054992,0.045021,-0.020493,0.029987,0.043719,-0.024962,0.026094,-0.027308,0.014115,-0.000011,-0.000009
